"","score","text"
"936",-1,"RT @ResistTyranny: Forceps kill 10,000x more American children than guns. But liberals aren't talking about forceps control. #abortion. #p2 #tcot #prolife"
"937",-1,"RT @ResistTyranny: Forceps kill 10,000x more American children than guns. But liberals aren't talking about forceps control. #abortion. #p2 #tcot #prolife"
"938",-1,"RT @ResistTyranny: Forceps kill 10,000x more American children than guns. But liberals aren't talking about forceps control. #abortion. #p2 #tcot #prolife"
"939",-1,"RT @ResistTyranny: Forceps kill 10,000x more American children than guns. But liberals aren't talking about forceps control. #abortion. #p2 #tcot #prolife"
"940",-1,"RT @ResistTyranny: Forceps kill 10,000x more American children than guns. But liberals aren't talking about forceps control. #abortion. #p2 #tcot #prolife"
"941",-1,"RT @ResistTyranny: Forceps kill 10,000x more American children than guns. But liberals aren't talking about forceps control. #abortion. #p2 #tcot #prolife"
"942",-1,"RT @ResistTyranny: Forceps kill 10,000x more American children than guns. But liberals aren't talking about forceps control. #abortion. #p2 #tcot #prolife"
"943",-1,"@Reuters Even the hateful violence in the Womb? #abortion #ProLife #personhood"
"944",0,"At the same time maybe the President should take into account the verse that says God knit u together in your mothers womb... #abortion"
"945",-1,"RT @ResistTyranny: Forceps kill 10,000x more American children than guns. But liberals aren't talking about forceps control. #abortion. #p2 #tcot #prolife"
"946",-1,"RT @ResistTyranny: Forceps kill 10,000x more American children than guns. But liberals aren't talking about forceps control. #abortion. #p2 #tcot #prolife"
"947",-1,"RT @ResistTyranny: Forceps kill 10,000x more American children than guns. But liberals aren't talking about forceps control. #abortion. #p2 #tcot #prolife"
"948",-1,"@TheAdvocateMag Even the 4,000 slaughtered in the Womb everyday? #abortion #ProLife #personhood"
"949",-1,"RT @ResistTyranny: Forceps kill 10,000x more American children than guns. But liberals aren't talking about forceps control. #abortion. #p2 #tcot #prolife"
"950",-1,"RT @ResistTyranny: Forceps kill 10,000x more American children than guns. But liberals aren't talking about forceps control. #abortion. #p2 #tcot #prolife"
"951",-1,"RT @ResistTyranny: Forceps kill 10,000x more American children than guns. But liberals aren't talking about forceps control. #abortion. #p2 #tcot #prolife"
"952",-1,"RT @ResistTyranny: Forceps kill 10,000x more American children than guns. But liberals aren't talking about forceps control. #abortion. #p2 #tcot #prolife"
"953",-1,"RT @ResistTyranny: Forceps kill 10,000x more American children than guns. But liberals aren't talking about forceps control. #abortion. #p2 #tcot #prolife"
"954",-1,"#SchoolShooting #GunControl #CognitiveDissonance #Abortion #Children ""20 Children die... each day""?! http://t.co/XUWIPJxm #CultureOfLife"
"955",-1,"RT @ResistTyranny: Forceps kill 10,000x more American children than guns. But liberals aren't talking about forceps control. #abortion. #p2 #tcot #prolife"
"956",-1,"RT @ResistTyranny: Forceps kill 10,000x more American children than guns. But liberals aren't talking about forceps control. #abortion. #p2 #tcot #prolife"
"957",-1,"RT @ResistTyranny: Forceps kill 10,000x more American children than guns. But liberals aren't talking about forceps control. #abortion. #p2 #tcot #prolife"
"958",-1,"RT @ResistTyranny: Forceps kill 10,000x more American children than guns. But liberals aren't talking about forceps control. #abortion. #p2 #tcot #prolife"
"959",-1,"RT @ResistTyranny: Forceps kill 10,000x more American children than guns. But liberals aren't talking about forceps control. #abortion. #p2 #tcot #prolife"
"960",-1,"RT @ResistTyranny: Forceps kill 10,000x more American children than guns. But liberals aren't talking about forceps control. #abortion. #p2 #tcot #prolife"
"961",1,"OBAMA 12/16/12: ""Can we honestly say that we’re doing enough to keep our children, ALL OF THEM, safe from harm?"" NO #ABORTION"
"962",-1,"RT @ResistTyranny: Forceps kill 10,000x more American children than guns. But liberals aren't talking about forceps control. #abortion. #p2 #tcot #prolife"
"963",-1,"RT @ResistTyranny: Forceps kill 10,000x more American children than guns. But liberals aren't talking about forceps control. #abortion. #p2 #tcot #prolife"
"964",-1,"Forceps kill 10,000x more American children than guns. But liberals aren't talking about forceps control. #abortion. #p2 #tcot #prolife"
"965",-1,"Pastor Luke Robinson about the tragedy of #Abortion in New York City http://t.co/ugFrsGTR #NewYorkGenocide #ProLife"
"966",-2,"abortion
tcot
Do u know every 3 days, more blacks r killed by #abortion than have been killed by the KKK in its entire history #tcot"
"967",-1,"@jmattbarber Absolutely, Matt. Legislation he has supported fully has killed way more than we've seen killed in any shooting! #abortion"
"968",-3,"Whats sad is, no one would care if those kids were unborn babies. Its a shame #shooting #nra #gunrights #prolife #obama #abortion #sad #kids"
"969",-2,"#Abortion takes  more lives (violently and cruel) innocent than anything else but the government still funds #PlannedParenthood."
"970",-1,"RT @missumaiya: ""@KinzaK89: Our priorities are messed up. #abortion vs. #globalwarming http://t.co/nAFgy5KD"""
"971",-1,"""@KinzaK89: Our priorities are messed up. #abortion vs. #globalwarming http://t.co/nAFgy5KD"""
"972",0,"@jamesbmiller Yes. 19,000 killed every WEEK. No one cares enough for them. #abortion #SlaughterOfInnocence"
"973",0,"New Florida #ProLife #Personhood Amendment Petition Launched by @PersonhoodFL http://t.co/9reRcrHC End #Abortion NOW!"
"974",-2,"RT @BlackRifleProj: Since 1973 nearly 50,000,000 babies have been killed through #Abortion, but the #Leftists are concerned about #Guns? #NRA #TCOT"
"975",-2,"RT @BlackRifleProj: Since 1973 nearly 50,000,000 babies have been killed through #Abortion, but the #Leftists are concerned about #Guns? #NRA #TCOT"
"976",-2,"RT @BlackRifleProj: Since 1973 nearly 50,000,000 babies have been killed through #Abortion, but the #Leftists are concerned about #Guns? #NRA #TCOT"
"977",-1,"RT @hidden_horcrux: #Pro-choice rant #abortion #pregnancy http://t.co/HMCEeB1c"
"978",-2,"Since 1973 nearly 50,000,000 babies have been killed through #Abortion, but the #Leftists are concerned about #Guns? #NRA #TCOT"
"979",-1,"RT @RealtinConnor: If you *really* don't know the diffs b/w the Newtown shootings &amp; #abortion , you're a danger to other ppl. Seek help. #Prochoice is #prolife"
"980",1,"That Stats are Stacked Against #ABORTION &amp; on the side of Constitutional #Gun Advocates. #tcot #tlot #newtown http://t.co/x1wKlVH2"
"981",1,"RT @PersonhoodMS: If you support the morning after pill, you do support #abortion. #Abortion is murder! #prolife #tcot"
"982",-1,"RT @RealtinConnor: If you *really* don't know the diffs b/w the Newtown shootings &amp; #abortion , you're a danger to other ppl. Seek help. #Prochoice is #prolife"
"983",0,"#ebook #iBooks PONTIFF by Awardwin RICHARD BOWKER #Thriller #Religion #Abortion - http://t.co/GuCTkeX0"
"984",-2,"#NoWayNRA Liberals make up your mind! Newport, innocent kids killed, but why do u support doctors killing innocent kids?#abortion #hypocrisy"
"985",-1,"RT @RealtinConnor: If you *really* don't know the diffs b/w the Newtown shootings &amp; #abortion , you're a danger to other ppl. Seek help. #Prochoice is #prolife"
"986",-2,"Dear #Obama, don't speak to me about the murder of children, when you condone and voted for the murder of 3000 babies per day. #abortion"
"987",0,"RT @KeyToTheWest: Mr. #Obama, what's the difference between pre-born children, and 5 year olds? Nothing...So ban #Abortion, before you take 80 Million guns..."
"988",-1,"I you *really* don't know the diffs b/w the Newtown shootings &amp; #abortion, you are a danger to other people and possibly yourself."
"989",-1,"RT @RealtinConnor: If you *really* don't know the diffs b/w the Newtown shootings &amp; #abortion , you're a danger to other ppl. Seek help. #Prochoice is #prolife"
"990",2,"@PersonhoodMS: If you support the morning after pill, you do support #abortion.. Not true, that pill stops the process from happening!"
"991",-2,"RT @wacade: laws were blocked to protect unborn baby's from #Abortion by this admin but new laws to disarm #MERICA because of their death. #hypocrites"
"992",-3,"I'm outraged over the deaths of 20 children at the hands of a mad man. Can we get irate over the deaths of 3,700 babies/day via #abortion?"
"993",0,"@ShariRomine I have read parts of the Bible. I am no expert. But I think it is clear of the 10 commandments thou shalt not MURDER. #abortion"
"994",0,"RT @wacade: Pres O signed a bill that led to the death of 800K unborn babies by #Abortion &amp; will now sign an order to remove 80 mill #guns to save them?"
"995",1,"If you support the morning after pill, you do support #abortion. #Abortion is murder! #prolife #tcot"
"996",-2,"abortion
tcot
Do u know every 3 days, more blacks r killed by #abortion than have been killed by the KKK in its entire history #tcot"
"997",0,"RT @Druberry_143: #abortion http://t.co/hNmrTYZl"
"998",0,"RT @Druberry_143: #abortion http://t.co/hNmrTYZl"
"999",3,"RT @beyond_pacifism: @delohouse you are welcome to join just make it relevant. I believe humanity is a birth right and #abortion is a fundamental god given right"
"1000",3,"@delohouse you are welcome to join just make it relevant. I believe humanity is a birth right and #abortion is a fundamental god given right"
"1001",0,"A Completely New Idea to Transform the Abortion Debate http://t.co/zkZFVYuI #abortion #prolife"
"1002",0,"A Completely New Idea to Transform the Abortion Debate http://t.co/FfljcHwq #abortion"
"1003",0,"RT @drmikemurdock: #SandyHook ~
#abortion ~

Someone Who Murders Children..Is Evil.
Has A Mental Disorder.
Right..?
I totally agree.
#drMM"
"1004",-1,"Opt out of #Obama's #abortion pill #HHSMandate - Join me in signing this critical petition via @officialACLJ http://t.co/JmK7hQZz"
"1005",0,"Pres O signed a bill that led to the death of 800K unborn babies by #Abortion &amp; will now sign an order to remove 80 mill #guns to save them?"
"1006",-2,"laws were blocked to protect unborn baby's from #Abortion by this admin but new laws to disarm #MERICA because of their death. #hypocrites"
"1007",1,"Healing starts when we share our stories after #abortion. Find your safe place."
"1008",1,"RT @beyond_pacifism: @BarackObama I voted for you because I fiercely believe in #abortion rights, #GayRights, #healthcare reform &amp; #GunControl. Don't let me down"
"1009",-6,"This horrible tragedy of killing innocents is piled on the awful carnage of killing innocents in the womb by the thousands daily. #abortion"
"1010",-1,"Mr. President, you and others are so adamant about ""protecting children,"" does this mean the unborn or do they not count? #abortion #fb"
"1011",1,"Definition of irony: most pro #abortion President ever speaking on the joy and love that children bring. #Newtown"
"1012",0,"RT @KelliBHorne: #Abortion is as much Murder as what happened to those precious children in CT."
"1013",0,"#Abortion is as much Murder as what happened to those precious children in CT."
"1014",1,"RT @beyond_pacifism: @BarackObama I voted for you because I fiercely believe in #abortion rights, #GayRights, #healthcare reform &amp; #GunControl. Don't let me down"
"1015",-1,"No law should permit the killing of children, whether they are conceived or unconceived. @ramonastewart #prolife #prochoice #abortion"
"1016",-1,"No law should permit the killing of children, whether they are born or unborn. @ramonastewart #prolife #prochoice #abortion"
"1017",0,"“@darwinistic:  #abortion is thrgreat divide.in USA #science vs blind faith. reason with someone that thinks a zygote is a person.”#Savita"
"1018",1,"RT @mkhoadley: The same #President that supports #abortion wants to ban guns."
"1019",1,"RT @mkhoadley: The same #President that supports #abortion wants to ban guns."
"1020",0,"RT @KeyToTheWest: Mr. #Obama, what's the difference between pre-born children, and 5 year olds? Nothing...So ban #Abortion, before you take 80 Million guns..."
"1021",0,"RT @KeyToTheWest: Mr. #Obama, what's the difference between pre-born children, and 5 year olds? Nothing...So ban #Abortion, before you take 80 Million guns..."
"1022",0,"RT @KeyToTheWest: Mr. #Obama, what's the difference between pre-born children, and 5 year olds? Nothing...So ban #Abortion, before you take 80 Million guns..."
"1023",-1,"#hypocrisy #abortion http://t.co/bOualkOH"
"1024",0,"So #guncontol is for kids safety? #abortion helps the kids how?"
"1025",0,"Mr. #Obama, what's the difference between pre-born children, and 5 year olds? Nothing...So ban #Abortion, before you take 80 Million guns..."
"1026",-1,"“@FakherTv: Another Irish abortion scandal emerges http://t.co/l8TNQ07S | #abortion #prochoice”#Savita"
"1027",1,"RT @mkhoadley: The same #President that supports #abortion wants to ban guns."
"1028",1,"Keep #praying and asking my Grace to watch over the little ones from #SandyHook #catholic #abortion #prolife"
"1029",0,"RT @DivineMoments: Obama. Yes you will be judged by God.  #abortion"
"1030",0,"If these kids are so innocent, than what does that say for the 1200 kids Murdered by #abortion in #America everyday???  #STOPABORTION"
"1031",0,"RT @DivineMoments: Obama. Yes you will be judged by God.  #abortion"
"1032",-1,"RT @RealtinConnor: If you *really* don't know the diffs b/w the Newtown shootings &amp; #abortion , you're a danger to other ppl. Seek help. #Prochoice is #prolife"
"1033",-1,"If you *really* don't know the diffs b/w the Newtown shootings &amp; #abortion , you're a danger to other ppl. Seek help. #Prochoice is #prolife"
"1034",0,"My abortion. #mandamay222 #abortion http://t.co/IqaOcHvy"
"1035",-2,"@MelindaDC 4,000 slaughtered in the Womb everyday. Hypocrite! #personhood #ProLife #abortion"
"1036",-1,"The #1 killer of African Americans ---&gt; #Abortion #Fact ."
"1037",1,"RT @mkhoadley: The same #President that supports #abortion wants to ban guns."
"1038",-2,"RT @Isaiah58one: @Reuters 4,000 slaughtered everyday in the Womb. Hypocrite! #abortion #ProLife #personhood"
"1039",-2,"You are such a liar and fake. #Abortion ? where are the tears for those blacks RT @donnabrazile: One more round of weeping for me. #Newtown"
"1040",-2,"@Reuters 4,000 slaughtered everyday in the Womb. Hypocrite! #abortion #ProLife #personhood"
"1041",0,"@dangainor Time to call for ManualVacuumAspirator control.  #Abortion #ToolsOfTheTrade http://t.co/Qv7MLoum"
"1042",1,"RT @mkhoadley: The same #President that supports #abortion wants to ban guns.”"
"1043",-1,"@washingtonpost Abolish #abortion &amp; you would save 4,000 a day."
"1044",1,"RT @mkhoadley: The same #President that supports #abortion wants to ban guns."
"1045",1,"RT @mkhoadley: The same #President that supports #abortion wants to ban guns."
"1046",1,"RT @mkhoadley: The same #President that supports #abortion wants to ban guns."
"1047",1,"RT @mkhoadley: The same #President that supports #abortion wants to ban guns."
"1048",0,"RT @DivineMoments: Obama. Yes you will be judged by God.  #abortion"
"1049",1,"RT @mkhoadley: The same #President that supports #abortion wants to ban guns."
"1050",1,"RT @mkhoadley: The same #President that supports #abortion wants to ban guns."
"1051",0,"RT @DivineMoments: Obama. Yes you will be judged by God.  #abortion"
"1052",0,"And how can he say we need to protect our children, he signed a bill allowing over 800,000 to be killed last year. #Abortion"
"1053",0,"RT @DivineMoments: Obama. Yes you will be judged by God.  #abortion"
"1054",0,"RT @betseyross: .@votegun Precisely re ""Dems believe n ""choice"" only 2 kill. #abortion No choice n schools, no choice n union, no choice n gun ownrshp"""
